phone_normalized,Contractor Name,Phone,Domain,City,State,OEM Sources,OEM Count,ICP Fit Score,ICP Tier,Resimercial Score,O&M Score,Multi-OEM Score,MEP+R Score,is_multi_oem,oem_count_verified,state_count,is_multi_state,multi_state_bonus
4079845000,GENERATOR SUPERCENTER OF ORLANDO,(407) 984-5000,generatorsupercenter.com,altamonte springs,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4082140775,BINGO ELECTRIC,(408) 214-0775,bingoelectric.com,navajo trl los gatos,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4082178621,ANTHONY LEWIS INC,(408) 217-8621,anthonylewisinc.com,san jose,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4082788888,TAYLOR ELECTRICAL CONSTRUCTION INC,(408) 278-8888,,san jose,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4083046044,HAWKS VIEW STRUCTURES,(408) 304-6044,,santa clara,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4083905494,IN & OUT ELECTRIC INC.,(408) 390-5494,inoutelectric.com,ive union city,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4084128165,PRO CIRCUIT ELECTRIC,(408) 412-8165,procircuit.generacdealers.com,campbell,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4084464141,"ANYS, INC",(408) 446-4141,,santa clara,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4084558142,"GREEN STATE ELECTRIC, LLC",(408) 455-8142,greenstateelectric.com,scotts valley,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4084992740,STALLINGS ELECTRIC LLC,(408) 499-2740,,felton,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4085086372,PACIFIC COAST ELECTRIC HEAT & AIR,(408) 508-6372,pc-homeservices.com,suite a san jose,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4085927238,BLUECON,(408) 592-7238,,san jose,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4086053084,ALTERNATIVE POWER AND ELECTRIC,(408) 605-3084,,boulder creek,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4086144375,WOLFE ELECTRIC CO.,(408) 614-4375,,campbell,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4086881546,AVANT ELECTRIC INC,(408) 688-1546,,san jose,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4087489663,WOODING ELECTRIC,(408) 748-9663,woodlingelectric.com,e n santa clara,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4087962537,UNIQUE POWER ELECTRIC,(408) 796-2537,,san jose,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4088922453,RISSAKHANI,(408) 892-2453,rissakhani.com,san jose,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4089340730,"A PLUS GENERAL CONTRACTORS, INC",(408) 934-0730,aplusheatingandair.com,milpitas,CA,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
4097393891,THE SHOCK DOC ELECTRICAL SRVCS LLC,(409) 739-3891,shockdocelectrical.com,unit a league city,TX,Generac,1,27.0,BRONZE,40.0,20.0,25,25.0,False,1,1,False,0
4122288223,GENERATOR SUPERCENTER OF PITTSBURGH,(412) 228-8223,generatorsupercenter.com,pittsburgh,PA,Generac,1,25.0,BRONZE,40.0,20.0,25,0.0,False,1,1,False,0
4122574257,JM GENERAL MAINTENANCE SERVICES LLC,(412) 257-4257,247backuppower.com,n bridgeville,PA,Generac,1,29.0,BRONZE,0.0,60.0,25,0.0,False,1,1,False,0
4122875259,THREE RIVERS REPAIR & PROTECT LLC,(412) 287-5259,threeriversrepair.com,bethel park,PA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4125061087,"GROUND UP CONTRACTING, LLC",(412) 506-1087,groundup-usa.com,sewickley,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4125217376,LEVENREICH ELECTRIC,(412) 521-7376,,reet pittsburgh,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4125370687,SOUTH HILLS ELECTRIC LLC,(412) 537-0687,southhillselectric.com,pittsburgh,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4126672921,"BEST ELECTRICAL SERVICES, LLC",(412) 667-2921,,irwin,PA,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4126807661,MURRAY ELECTRICAL CONTRACTORS LLC,(412) 680-7661,murrayelectricalcontractors.com,pittsburgh,PA,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
4127159774,PITTSBURGH ELECTRIC & MAINTENANCE LLC,(412) 715-9774,,um,PA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4127418525,APEX ASSOCIATES ELECTRIC INC.,(412) 741-8525,,sewickley,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4127714100,"TUDI MECHANICAL SYSTEMS, INC.",(412) 771-4100,tudi.com,mckees rocks,PA,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
4127730945,B N ELECTRIC & COMMS,(412) 773-0945,,pittsburgh,PA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4128351010,J&A HTG COOL PLUMB & ELECTRICAL LLC,(412) 835-1010,jandahvac.com,mifflin,PA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4128511000,BEVERLY SERVICES,(412) 851-1000,beverlyservices.com,bethel park,PA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4128540883,"R.G. BEHERS ELECTRICAL SERVICE, INC",(412) 854-0883,rgbeherselectric.com,pittsburgh,PA,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4128632536,JH ELECTRIAL CONTRACTING,(412) 863-2536,jhelectricalcontracting.com,greensburg,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4129012098,MJM ELECTRICAL CONTRACTING LLC,(412) 901-2098,mjmelco.com,avosburg,PA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4129963866,DYNAMIC HEATING & COOLING SYSTEMS,(412) 996-3866,dynamicheatingandcoolingsystems.com,allison park,PA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4152557831,"WELLS ELECTRICAL, INC.",(415) 255-7831,wellselectricalinc.com,san francisco,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4152990381,DIVINE ELECTRIC INC,(415) 299-0381,divineelectricandplumbing.com,suite e san rafael,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4154601264,"BELLOWS PLUMBING, HEATING & AIR INC",(415) 460-1264,bellowsservice.com,san rafael,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4154898013,HINES CUSTOM REMODELING,(415) 489-8013,,mill valley,CA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4157224353,"TOWERY ELECTRIC, INC.",(415) 722-4353,toweryelectric.com,kerner suite n san rafael,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4157260809,MARIN ELECTRIC INC,(415) 726-0809,marinelectricians.com,corte madera,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4158231121,MASON HEATING AND AIR,(415) 823-1121,,south san francisco,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4244367709,ALL POWER SOLUTION,(424) 436-7709,,rancho dominguez,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4692337216,OMNI HOLDING CO.,(469) 233-7216,omniholding.biz,grapevine,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4694040899,GOOD LIFE ELECTRICAL SERVICES LLC,(469) 404-0899,,carrollton,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4694045675,SAE NTX 1 21ST CENTURY MECHANICAL,(469) 404-5675,,lewisville,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4694121923,GONELECTRICAL L.L.C.,(469) 412-1923,,mesquite,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4694310570,"LOCAL POWER USA, LLC",(469) 431-0570,localpowerusa.com,dallas,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4697344744,"JH ELECTRIC, LLC",(469) 734-4744,jhelectricdallas.com,frisco,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4697787800,MAC SERVICE GROUP LLC,(469) 778-7800,macservicesgroup.com,,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4698405998,CUSTOM PRO ROOFING & SOLAR,(469) 840-5998,custompro.us,dallas,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4842615590,MERRY BROTHERS ELECTRICAL SERVICES,(484) 261-5590,,barto,PA,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
4844296786,CHELSVIG ELECTRIC INC,(484) 429-6786,chelsvigelectric.com,narberth,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4844713981,"MUSCATELLO ELECTRICAL, INC.",(484) 471-3981,muscatelloelectrical.com,rtown,PA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
4844868021,WM HENDERSON PLUMBING HVAC SERVICES,(484) 486-8021,wmhendersoninc.com,broomall,PA,Generac,1,26.0,BRONZE,0.0,40.0,25,50.0,False,1,1,False,0
4845245265,"MARRIED 2 ELECTRIC, LLC",(484) 524-5265,married2electric.com,farmington ave ste a pottstown,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4846241562,OSE SERVICES,(484) 624-1562,oseservicespa.com,barto,PA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
4846857999,"COLONIAL E.P., LLC",(484) 685-7999,colonialgenerators.com,king of prussia,PA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
4847977064,MD HOME ELECTRICAL SOLUTIONS LLC,(484) 797-7064,,media,PA,Generac,1,26.0,BRONZE,0.0,40.0,25,50.0,False,1,1,False,0
4848860341,GELET ELECTRICAL LLC,(484) 886-0341,geletelectricalllc.com,,PA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5037588088,HILLSIDE ELECTRIC LLC,(503) 758-8088,,e,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5082080175,MARK FRANZONI ELECTRICIAN,(508) 208-0175,,on,MA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5082123011,CHAMPION ELECTRICAL SERVICES INC,(508) 212-3011,callthechamp.com,cumberland,RI,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5082302199,"CROUCH ELECTRICAL CONTRACTING, LLC",(508) 230-2199,,on,MA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5082311400,"JAMIE OIL COMPANY, INC.",(508) 231-1400,jamieoil.com,ashland,MA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5082389922,DAVID ANDERSON ELECTRIC CO INC,(508) 238-9922,,on,MA,Generac,1,25.0,BRONZE,40.0,20.0,25,0.0,False,1,1,False,0
5083090542,MENINNO ELECTRIC LLC,(508) 309-0542,meninnoelectric.com,on,MA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5083843973,LAVALLEE ELECTRIC,(508) 384-3973,lavalleeelectric.com,wrentham,MA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5084002067,CHARLES BUENO ELECTRICAL SERVICES,(508) 400-2067,,reviews  framingham,MA,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5084005571,PHILIP M. BRUNELLI JR. ELEC. CORP,(508) 400-5571,,reet franklin,MA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5084735833,"PRECISION ELECTRIC, INC.",(508) 473-5833,,mendon,MA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5085201638,O'KOREN ELECTRICAL,(508) 520-1638,okorenelectrical.com,franklin,MA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5085368138,SUMMIT ELECTRIC CORP.,(508) 536-8138,summitelectriccorp.com,wrentham,MA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5085842004,"BRAVA ELECTRIC & TELECOM, INC.",(508) 584-2004,bravaelectric.com,brockton,MA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5085866997,W.S. ANDERSON INC.,(508) 586-6997,,reet brockton,MA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5089427441,ANNESE EQUIPMENT SERVICES,(508) 942-7441,,whitman,MA,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5089643532,BOOKER ELECTRICAL SERVICES INC.,(508) 964-3532,bookerelectric.com,mansfield,MA,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5103757526,4 E TELLEZ ELECTRIC INC,(510) 375-7526,,vallejo,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5104512929,"GILL'S ELECTRIC CO, INC",(510) 451-2929,,oakland,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5106311724,ILLUMINATE ELECTRIC SF INC.,(510) 631-1724,illluminateelectric.net,el sobrante,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5107089703,MOFFITT ELECTRIC,(510) 708-9703,,,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5107594942,L H P ELECTRICAL COMPANY,(510) 759-4942,lhpelectrical.com,newark,CA,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5107809489,"CENTURY ROOF AND SOLAR, INC.",(510) 780-9489,centuryroofandsolar.com,,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5108763522,"R PRO ELECTRIC, INC.",(510) 876-3522,rproelectric.com,fremont,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5108805829,HITEK ELECTRICAL,(510) 880-5829,ihiredhitek.com,,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5122063188,MEND SERVICES,(512) 206-3188,mendservices.com,in,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5122219272,"J & J POWER SOLUTIONS, INCORPORATED",(512) 221-9272,j-jpowersolutions.com,in,TX,Generac,1,25.0,BRONZE,60.0,0.0,25,25.0,False,1,1,False,0
5122382058,HONEST PLUMBING AND AIR,(512) 238-2058,honestairconditioning.biz,hutto,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5122386699,SOS MECHANICAL LLC,(512) 238-6699,sosmechanical.net,suite b round rock,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5122512247,AUSTIN GENERATOR SERVICE,(512) 251-2247,austingenerator.net,in,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5122520040,"IES RESIDENTIAL, INC.",(512) 252-0040,iesresidentialatx.generacdealers.com,pflugerville,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5122560751,SALT LIGHT AND ELECTRIC,(512) 256-0751,saltle.com,hutto,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5122671188,"LANTZ HOME SERVICES, INC.",(512) 267-1188,lantzhomeservices.com,a,TX,Generac,1,29.0,BRONZE,0.0,60.0,25,0.0,False,1,1,False,0
5123019111,MALLORY ENTERPRISES INC,(512) 301-9111,malcoelectric.com,in,TX,Generac,1,23.0,BRONZE,60.0,0.0,25,0.0,False,1,1,False,0
5123331045,AMERICAN RESIDENTIAL SERVICES LLC,(512) 333-1045,ars.com,in,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5123711888,BLUE DIAMOND M.E.P.,(512) 371-1888,bluediamondmep.com,hutto,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5123874232,NOMIC POWER SOLUTIONS,(512) 387-4232,nomicpower.com,in,TX,Generac,1,35.0,BRONZE,40.0,40.0,25,25.0,False,1,1,False,0
5124027096,BLACK CAT SR LLC,(512) 402-7096,bctoolsusa.com,in,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5124229027,"IN CHARGE ELECTRICAL SERVICES, LLC",(512) 422-9027,inchargeelectricalservices.com,on,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5124237074,JULIO FLORES PEREZ JR,(512) 423-7074,,round rock,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5124449700,A.C. ELECTRIC LLC,(512) 444-9700,acelectricaustin.com,in,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5124489292,FOX SERVICE COMPANY,(512) 448-9292,foxservice.com,in,TX,Generac,1,29.0,BRONZE,0.0,60.0,25,0.0,False,1,1,False,0
5124612077,"GENTEX GENERATORS, LLC",(512) 461-2077,,spicewood,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5124972680,SPARK ELECTRICAL SERVICES LLC,(512) 497-2680,sparkelectricalservices.com,del valle,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5125183791,"AMPOLOGY ELECTRICAL SERVICES, LLC",(512) 518-3791,,in,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5125214679,SOLAR FIX ELECTRICAL SERVICES,(512) 521-4679,solarfixtx.com,in,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5125486635,HOLESHOT ELECTRIC LLC,(512) 548-6635,holeshotelec.com,liberty hill,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5125730777,AC DC ELECTRICAL SERVICES INC,(512) 573-0777,,liberty hill,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5125866753,"JOHN PENNEY II ELECTRICAL, INC.",(512) 586-6753,penneyelectrical.com,ipping springs,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5125994061,"DUVALL ELECTRIC, INC.",(512) 599-4061,duvallelectric.com,in,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5126140226,"JM ENGINEERING, LLC",(512) 614-0226,jm-engineer.com,round rock,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5126239280,"GHK ONE SOURCE BUILDING CARE, LLC",(512) 623-9280,,in,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5126373162,SENDERO HOMES,(512) 637-3162,,in,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5126528463,"RPE ENTERPRISES, LLC",(512) 652-8463,,kyle,TX,Generac,1,23.0,BRONZE,60.0,0.0,25,0.0,False,1,1,False,0
5126637134,JTX ELECTRICAL LLC,(512) 663-7134,,leander,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5126664656,ATX ELECTRICAL LLC,(512) 666-4656,,pflugerville,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5126670299,RHINO ELECTRIC,(512) 667-0299,,wimberly,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5126729632,AUSTIN RELIANCE HEATING & AC INC,(512) 672-9632,austinreliance.com,del valle,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5126982404,BEAR ELECTRIC LLC,(512) 698-2404,,leander,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5127223255,WIMBERLEY ELECTRIC LLC,(512) 722-3255,wimberleyelectric.com,wimberley,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5127455409,"ABACUS PLUMBING, AC & ELECTRICAL",(512) 745-5409,abacusplumbing.com,in,TX,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
5127635994,WATERLOO POWER LLC,(512) 763-5994,waterloopower.com,kyle,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5127654101,GENERATOR SUPERCENTER OF AUSTIN,(512) 765-4101,generatorsupercenter.com,e cedar park,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5127664556,DKD ENERGY,(512) 766-4556,dkdenergy.com,in,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5127695005,"JAMES BLEND SERVICES, LLC",(512) 769-5005,jamesblendservices.com,loch linnhe loop pflugerville,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5127786240,IN CHARGE ELECTRICAL SERVICES LLC,(512) 778-6240,inchargeelectricalservices.com,round rock,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5127879660,HILL COUNTRY ENERGY SOLUTIONS,(512) 787-9660,,ipping springs,TX,Generac,1,10.0,BRONZE,0.0,0.0,25,50.0,False,1,1,False,0
5127883646,"THIRD AND MODERN, LLC",(512) 788-3646,,in,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5128298219,"PURCELL ELECTRIC, INC.",(512) 829-8219,purcelltx.generacdealers.com,ipping springs,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5128339101,"ALPHA MECHANICAL SERVICES, CORP.",(512) 833-9101,alphamechanicalservices.com,pflugerville,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5128379500,"ABC HOME & COMMERCIAL SERVICES, INC",(512) 837-9500,abchomeandcommercial.com,in,TX,Generac,1,47.0,SILVER,60.0,60.0,25,0.0,False,1,1,False,0
5128427787,WHITEHART ELECTRIC,(512) 842-7787,whitehartenergy.com,wimberley,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5128444835,"TEJAS ELECTRIC, LLC",(512) 844-4835,tejaselectric.com,ipping springs,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5128699978,"ARMOR UTILITIES, LLC",(512) 869-9978,armorutilities.com,georgetown,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5128974216,CAPITAL POWER SYSTEMS,(512) 897-4216,capitalpowersystems.com,in,TX,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5129059727,HUTTO ELECTRICAL SERVICES LLC,(512) 905-9727,huttoelectricalservices.com,reet hutto,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5129239354,LT ELECTRIC,(512) 923-9354,,pinseeker selma,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5129300767,"ALLIED ELECTRIC SERVICES, INC.",(512) 930-0767,alliedelectric.us,georgetown,TX,Generac,1,21.0,BRONZE,0.0,40.0,25,0.0,False,1,1,False,0
5129399485,"MCF TEKS, INC",(512) 939-9485,maxpowersolutions.net,cedar park,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5129490173,"WESTCO ELECTRICAL SERVICES, LLC",(512) 949-0173,,georgetown,TX,Generac,1,23.0,BRONZE,0.0,40.0,25,25.0,False,1,1,False,0
5129936584,DYKES ELECTRIC,(512) 993-6584,dykeselectricco.com,leander,TX,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5303064452,BEARDSLEE ELECTRICAL CONCEPTS INC,(530) 306-4452,,rocklin,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5303083274,SWIHART ENTERPRISES & ELECTRICAL,(530) 308-3274,swihartelectrical.com,loomis,CA,Generac,1,25.0,BRONZE,60.0,0.0,25,25.0,False,1,1,False,0
5304021182,WOODLAND ELECTRICAL INC.,(530) 402-1182,woodlandelectrical.com,woodland,CA,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5304920033,NORTHWEST ENTERPRISES INC,(530) 492-0033,,suite l sacramento,CA,Generac,1,23.0,BRONZE,60.0,0.0,25,0.0,False,1,1,False,0
5304923025,PEG CONSTRUCTION INC,(530) 492-3025,,rocklin,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5307184731,GENERATOR GUARD LLC,(530) 718-4731,,penryn,CA,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5612025114,ROLAND ELECTRIC INC,(561) 202-5114,,palm beach,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5612391146,PHOENIX ELECTRIC CO. LLC,(561) 239-1146,justcallphoenix.com,lucie,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5612827549,"PURSUIT ELECTRICAL, INC.",(561) 282-7549,pursuit-electrical-inc.business.site,lake worth beach,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
5612858939,"RACK ELECTRIC, LLC",(561) 285-8939,rackelectric.com,boca raton,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5612873748,"RACK ELECTRIC, LLC",(561) 287-3748,rackelectric.com,riviera beach,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5613525555,RAJ ELECTRIC INC.,(561) 352-5555,rajelectric.com,n old dixie hwy jupiter,FL,Generac,1,25.0,BRONZE,40.0,20.0,25,0.0,False,1,1,False,0
5613593491,GRILLTANKSPLUS LLC,(561) 359-3491,grilltanksplus.com,e k delray beach,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5613602882,PROSTAR ELECTRIC LLC,(561) 360-2882,prostarelectricfl.com,riviera beach,FL,Generac,1,5.0,BRONZE,0.0,0.0,25,0.0,False,1,1,False,0
5613624484,RELIABLE POWER SYSTEMS,(561) 362-4484,myreliablepower.com,petersburg,FL,Generac,1,7.0,BRONZE,0.0,0.0,25,25.0,False,1,1,False,0
