Contractor Name,Phone,Domain,ICP Fit Score,ICP Tier,Resimercial Score,O&M Score,Multi-OEM Score,MEP+R Score,OEM Count,OEM Sources,oem_count_verified,is_multi_oem,LicenseNo,BusinessName,MailingAddress,City_license,County,ZIPCode,BusinessPhone,Classifications(s),PrimaryStatus,ExpirationDate,phone_normalized,has_ca,state_ca,has_tx,name,license_number,oem_source,icp_score,tier,state_count,state_list,multi_state_bonus,OEM Count_oem_master,OEM Sources_oem_master,is_multi_oem_oem_master,oem_count_verified_oem_master,multi_oem_score,resimercial_score,om_score,mepr_score
TRIPLE S ELECTRIC,(619) 448-1488,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,789493.0,TRIPLE S ELECTRIC,8851 PROSPECT AVENUE,SANTEE,San Diego,92017.0,(619) 448 1488,C10,CLEAR,09/30/2027,6194481488.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
O'COYNE ELECTRIC INC.,(619) 992-1632,ocoyneelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1009321.0,O'COYNE ELECTRIC INC,1820 JOE CROSSON DR STE A,EL CAJON,San Diego,92020.0,(619) 992 1632,C10,Work Comp Susp,12/31/2025,6199921632.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
,,,,,,,,,0,,0,False,,,,,,,,,,,620 231-6420,False,,True,"Cdl Electric Co., Llc - Pittsburg",37170.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
CROWN ELECTRIC,(626) 255-1206,crown-electrics.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,896124.0,CROWN ELECTRIC,1752 N ALLEN AVENUE,PASADENA,Los Angeles,91104.0,(626) 255 1206,C10,CLEAR,05/31/2027,6262551206.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
SMART ELECTRICAL SOLUTIONS INC,(626) 560-4173,,10.0,BRONZE,0.0,0.0,25.0,50.0,1,Generac,1,NO,1035726.0,SMART ELECTRICAL SOLUTIONS INC,1434 E FOOTHILL BLVD,GLENDORA,Los Angeles,91741.0,(626) 560 4173,C10,CLEAR,02/28/2026,6265604173.0,True,CA,False,,,,18.75,BRONZE,1,CA,0,,,,,25,0.0,0.0,50.0
ZERO ELECTRIC,(626) 621-0701,zeroelectricinc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1090189.0,ZERO ELECTRIC,1191 HUNTINGTON DR #144,DUARTE,Los Angeles,91010.0,(626) 621 0701,C10,CLEAR,04/30/2026,6266210701.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
PRECISION ELECTRICAL SYSTEMS INC,(626) 808-6654,,10.0,BRONZE,0.0,0.0,25.0,50.0,1,Generac,1,NO,793823.0,PRECISION ELECTRICAL SYSTEMS INC,1603 GLENFORD AVENUE,DUARTE,Los Angeles,91010.0,(626) 808 6654,C10,CLEAR,04/30/2027,6268086654.0,True,CA,False,,,,18.75,BRONZE,1,CA,0,,,,,25,0.0,0.0,50.0
IMC ELECTRIC CO.,(626) 922-1964,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1093184.0,IMC ELECTRIC CO,439 N PASADENA AVE,GLENDORA,Los Angeles,91741.0,(626) 922 1964,C10,CLEAR,06/30/2026,6269221964.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"J & J OWENS ELECTRIC, INC.",(650) 222-0417,owenselectricinc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,464389.0,OWENS ELECTRIC & SOLAR,P O BOX 1646,BURLINGAME,San Mateo,940111646.0,(650) 222 0417,B| C10,CLEAR,10/31/2026,6502220417.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
KEPLER ELECTRIC LLC,(650) 468-2419,keplerelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1101817.0,KEPLER ELECTRIC LLC,611 GATEWAY BLVD,SOUTH SAN FRANCISCO,San Mateo,94030.0,(650) 468 2419,C10,CLEAR,12/31/2026,6504682419.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
WILSON ELECTRIC,(669) 300-1333,wilsonelectric.works,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1058620.0,WILSON ELECTRIC,14680 BEAR CREEK RD,BOULDER CREEK,Santa Cruz,95006.0,(669) 300 1333,C10,CLEAR,09/30/2027,6693001333.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
,,,,,,,,,0,,0,False,,,,,,,,,,,682 327-6623,False,,True,4b Electric Inc - Weatherford,37044.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,713 870-4111,False,,True,Trizone Electric - Houston,35571.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
TOTAL POWER SOLUTIONS LLC.,(714) 650-2445,totalpwrsolutions.com,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1111682.0,TOTAL POWER SOLUTIONS LLC,8175 LIMONITE AVE,RIVERSIDE,Riverside,92509.0,(714) 650 2445,C10,CLEAR,10/31/2025,7146502445.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
CONSTANT POWER CORPORATION,(714) 746-1131,constantpowercorporation.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1009605.0,CONSTANT POWER CORPORATION,133 EAST DE LA GUERRA STE 390,SANTA BARBARA,Santa Barbara,93101.0,(714) 746 1131,C10,CLEAR,12/31/2025,7147461131.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"BEC ELECTRIC, INC.",(714) 890-1602,callexcalibur.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,871067.0,SERVICE LION PLUMBING HEATING AIR ELECTRIC,PO BOX 339,BREA,Orange,92822.0,(714) 890 1602,C10| C20| C36,CLEAR,01/31/2026,7148901602.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
A PLUS GENERAL CONTRACTORS INC,(714) 901-0500,aplusgc.com,10.0,BRONZE,0.0,0.0,25.0,50.0,1,Generac,1,NO,826934.0,A PLUS HOME IMPROVEMENT SPECIALISTS INC,11330 KNOTT STREET,GARDEN GROVE,Orange,92841.0,(714) 901 0500,B| C20,CLEAR,10/31/2025,7149010500.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
,,,,,,,,,0,,0,False,,,,,,,,,,,7325270091,False,,True,Total Comfort Mechanical - Nj,34820.0,York,,BRONZE,1,TX,0,,,,,0,,,
"ELECTRICITY, INC.",(747) 800-1133,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1064018.0,ELECTRICITY INC,POBOX 731,SUN VALLEY,Los Angeles,91353.0,(747) 800 1133,C10,CLEAR,03/31/2026,7478001133.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
BC ELECTRIC,(747) 900-3573,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,986282.0,BC ELECTRIC,2940 DEACON ST 32,SIMI VALLEY,Ventura,93065.0,(747) 900 3573,C10,CLEAR,08/31/2027,7479003573.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"EXPERT ELECTRIC GROUP, INC",(747) 999-6090,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1059106.0,EXPERT ELECTRIC GROUP INC,22704 VENTURA BLVD #475,WOODLAND HILLS,Los Angeles,91364.0,(747) 999 6090,C10,CLEAR,10/31/2027,7479996090.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
DAVE WILLIAMS PLUMB & ELECTRIC INC.,(760) 296-1397,dwpeinc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,924755.0,DAVE WILLIAMS PLUMBING & ELECTRICAL INC,75-140 ST CHARLES PLACE STE C,PALM DESERT,Riverside,92211.0,(760) 296 1397,C10| C16| C36,CLEAR,11/30/2026,7602961397.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
ELECTRICAL INSIGHT INC.,(760) 304-9070,electricalinsight.com,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1018854.0,ELECTRICAL INSIGHT INC,1313 SIMPSON WAY SUITE F,ESCONDIDO,San Diego,92029.0,(760) 304 9070,C10,CLEAR,03/31/2027,7603049070.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
SKELLY ELECTRIC INC.,(760) 480-4400,skellyelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,328332.0,SKELLY ELECTRIC INC,440 NORTH HALE AVE,ESCONDIDO,San Diego,92029.0,(760) 480 4400,C10,CLEAR,11/30/2026,7604804400.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
BRI ELECTRIC,(760) 485-6464,bri-electric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,593845.0,BRI ELECTRIC,4653 CARMEL MOUNTAIN RDSTE 308 - 502,SAN DIEGO,San Diego,92130.0,(760) 485 6464,C10,CLEAR,03/31/2027,7604856464.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
JOVIC CONSTRUCTION INC,(760) 641-1624,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,874560.0,JOVIC CONSTRUCTION INC,291 E FRANKLIN AVE,POMONA,Los Angeles,91766.0,(760) 641 1624,B| C46,CLEAR,09/30/2027,7606411624.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
SUN RAY ELECTRIC,(760) 737-7650,sunraygenerators.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,619556.0,SUN RAY ELECTRIC INC,390 STATE PLACE,ESCONDIDO,San Diego,92029.0,(760) 737 7650,C10,CLEAR,05/31/2027,7607377650.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"PLUMB365, INC.",(760) 999-9990,plumb365inc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1055296.0,PLUMB365 CONSTRUCTION,1445 DESCANSO AVE,SAN MARCOS,San Diego,92069.0,(760) 999 9990,B| C36,CLEAR,06/30/2027,7609999990.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
,,,,,,,,,0,,0,False,,,,,,,,,,,8013722488,False,,True,Bell Mountain Solar,40047.0,SMA Solar,,BRONZE,1,TX,0,,,,,0,,,
"ECONO ELECTRIC SERVICES, INC.",(805) 416-4470,,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,845290.0,ECONO ELECTRIC SERVICES INC,847 HARPER ST,SIMI VALLEY,Ventura,93065.0,(805) 416 4470,C10,CLEAR,11/30/2026,8054164470.0,True,CA,False,,,,12.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,0.0
RR ELECTRIC HEATING & AIR,(805) 522-1268,rrelectrichvac.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,714651.0,R R ELECTRIC HEATING & AIR,331 SCIENCE DR,MOORPARK,Ventura,93021.0,(805) 522 1268,C10| C20| C36,CLEAR,11/30/2026,8055221268.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
"C1 ELECTRIC, INC.",(805) 732-3374,c1electric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1060947.0,C1 ELECTRIC INC,52 CALLE LA SOMBRA,CAMARILLO,Ventura,93010.0,(805) 732 3374,C10,CLEAR,10/31/2026,8057323374.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"TECHNICAL BUSINESS SOLUTIONS, INC.",(805) 795-8447,solarserviceprovider.com,25.0,BRONZE,60.0,0.0,25.0,25.0,1,Generac,1,NO,858789.0,TECHNICAL BUSINESS SOLUTIONS INC,11 WEST KELLY RD,NEWBURY PARK,Ventura,91320.0,(805) 795 8447,B| C10,CLEAR,05/31/2027,8057958447.0,True,CA,False,,,,47.25,SILVER,1,CA,0,,,,,25,60.0,0.0,80.0
"THOR ELECTRIC, INC.",(805) 813-1472,thor-electric.net,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,979351.0,THOR ELECTRIC INC,3337 CORPUS CHRISTI STREET,SIMI VALLEY,Ventura,93063.0,(805) 813 1472,C10,CLEAR,05/31/2027,8058131472.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
AETERNA ENERGY LLC,(805) 823-3232,,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1009773.0,AETERNA ENERGY LLC,2645 NUTMEG CIRCLE,SIMI VALLEY,Ventura,93065.0,(805) 823 3232,B| C-7| C10| C20| C43| C46,CLEAR,12/31/2025,8058233232.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
"A.L.M. ELECTRIC, LLC",(805) 915-7609,almelectriccompany.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1109672.0,A L M ELECTRIC LLC,2061 LYSANDER AVE,SIMI VALLEY,Ventura,93065.0,(805) 915 7609,C10,CLEAR,09/30/2027,8059157609.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
,,,,,,,,,0,,0,False,,,,,,,,,,,806 376-9950,False,,True,Triangle Electric Company - Amarillo,18914.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,806 782-5033,False,,True,"Glj  Electric, Llc - Levelland",30863.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,806 797-6721,False,,True,Commercial Electric - Lubbock,18449.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,8067474217,False,,True,Armstrong Mechanical - Lubbock,32611.0,Mitsubishi,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,817 559-0142,False,,True,Beacon Generators Llc - Granbury,32187.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,8175951055,False,,True,"Cable Electric, Inc.",19202.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,8179179965,False,,True,Eagle Solar Power,38038.0,Briggs & Stratton,,BRONZE,1,TX,0,,,,,0,,,
"POWER FUSION, INC",(818) 213-9067,powerfusioninc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1023352.0,POWER FUSION INC,2828 COCHRAN STREET #310,SIMI VALLEY,Ventura,93065.0,(818) 213 9067,C10| C20,CLEAR,05/31/2027,8182139067.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
PACIFICSKY SOLAR LLC,(818) 223-8344,pacificskysolar.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1004379.0,PACIFICSKY SOLAR LLC,20640 BAHAMA ST UNIT B,CHATSWORTH,Los Angeles,91311.0,(818) 223 8344,C10| C46,CLEAR,06/30/2027,8182238344.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
POWER HOUSE ELECTRICAL LLC,(818) 269-9266,,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1022291.0,JETT ELECTRICAL SERVICES,23820 OAKHURST DRIVE,NEWHALL,Los Angeles,91321.0,(818) 269 9266,C10,CLEAR,01/31/2027,8182699266.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
AC ELECTRIC CONTRACTORS INC,(818) 272-3926,acelectriccontractors.com,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,1081082.0,AC ELECTRIC CONTRACTORS,1305 KNOX STREET,SAN FERNANDO,Los Angeles,91340.0,(818) 272 3926,C10,CLEAR,10/31/2026,8182723926.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
HOLLAND ELECTRICAL,(818) 292-1271,myquiethome.health,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,650101.0,HOLLAND ELECTRICAL,853 OLD TOPANGA CYN ROAD,TOPANGA,Los Angeles,90290.0,(818) 292 1271,C10,CLEAR,07/31/2026,8182921271.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
ALL AMERICAN GENERATOR SERVICES,(818) 340-4767,allamericangenerator.com,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,858885.0,ALL AMERICAN GENERATOR,9142 JORDAN AVE,CHATSWORTH,Los Angeles,91311.0,(818) 340 4767,C10,CLEAR,05/31/2027,8183404767.0,True,CA,False,,,,12.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,0.0
EAGLE ELECTRIC CONSTRUCTION INC,(818) 343-8402,eagleelectricllc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,738968.0,EAGLE ELECTRIC CONSTRUCTION INC,18256 CALVERT STREET,TARZANA,Los Angeles,91335.0,(818) 343 8402,B| C10,CLEAR,12/31/2026,8183438402.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
BOSMAN ELECTRICAL CONSTRUCTION INC,(818) 353-0850,,7.0,BRONZE,0.0,0.0,25.0,25.0,1,Generac,1,NO,756874.0,BOSMAN ELECTRICAL CONSTRUCTION INC,P O BOX 740,MONTROSE,Los Angeles,91021.0,(818) 353 0850,C10,CLEAR,12/31/2026,8183530850.0,True,CA,False,,,,12.5,BRONZE,1,CA,0,,,,,25,0.0,0.0,25.0
MCS ELECTRIC INC.,(818) 370-1456,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1008888.0,SANFELIPPO MAXIMILIANO CARLOS ELECTRIC,3990 HEMWAY COURT,SIMI VALLEY,Ventura,93063.0,(818) 370 1456,C10,CLEAR,11/30/2025,8183701456.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
SMART HOME POWER ELECTRIC INC.,(818) 388-6446,smarthomepowerinc.com,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,1044349.0,SMART HOME POWER ELECTRIC INC,11010 SCOVILLE AVE,SUNLAND,Los Angeles,91040.0,(818) 388 6446,C10,CLEAR,09/30/2026,8183886446.0,True,CA,False,,,,12.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,0.0
SMART HOME POWER ELECTRIC INC.,(818) 388-6446,smarthomepowerinc.com,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,857496.0,SMART HOME POWER ELECTRIC,11010 SCOVILLE AVE,SUNLAND,Los Angeles,91040.0,(818) 388 6446,C10,CLEAR,04/30/2027,8183886446.0,True,CA,False,,,,12.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,0.0
"DELTA QUALITY ELECTRIC, INC.",(818) 433-9709,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,963944.0,DELTA QUALITY ELECTRIC INC,19 RED BUD TRL,ROUND ROCK,,78665.0,(818) 433 9709,C10,CLEAR,08/31/2027,8184339709.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
THE ELECTRIC TOUCH INC,(818) 509-0000,theelectrictouchco.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,469771.0,ELECTRIC TOUCH CO THE,425 DENA DRIVE,NEWBURY PARK,Ventura,91320.0,(818) 509 0000,C-7| C10,CLEAR,02/28/2027,8185090000.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
POWER NET ELECTRIC INC.,(818) 588-1787,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1037507.0,SKY POWER CO,4949 TYRONE AVE UNIT 8C,SHERMAN OAKS,Los Angeles,91423.0,(818) 588 1787,C10,CLEAR,03/31/2026,8185881787.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"SID'S ELECTRIC, INC.",(818) 606-4924,sidselectric.net,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,959452.0,SID'S ELECTRIC INC,PO BOX 8240,NORTHRIDGE,Los Angeles,91327.0,(818) 606 4924,C10,CLEAR,05/31/2027,8186064924.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
VOLTAIC ELECTRIC INC,(818) 625-6267,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1075372.0,VOLTAIC ELECTRIC INC,7112 INDEPENDENCE AVE,CANOGA PARK,Los Angeles,91303.0,(818) 625 6267,C10,CLEAR,04/30/2027,8186256267.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
ELITE GENERATORS INC,(818) 718-0200,elitegeneratorsinc.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,467587.0,ELITE GENERATORS INC,9800 TOPANGA CYN BLVDSTE D PMB 297,CHATSWORTH,Los Angeles,91311.0,(818) 718 0200,C10,CLEAR,07/31/2026,8187180200.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
"EG & DA CONSTRUCTION CO., INC.",(818) 749-2217,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,903307.0,E G & D A CONSTRUCTION CO INC,1333 N LAMER ST,BURBANK,Los Angeles,91506.0,(818) 749 2217,B| C10| C33,CLEAR,09/30/2027,8187492217.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
LT GENERATORS,(818) 787-1470,ltgenerators.com,25.0,BRONZE,40.0,20.0,25.0,0.0,1,Generac,1,NO,549974.0,L T ELECTRIC,14932 DELANO ST.,VAN NUYS,Los Angeles,91411.0,(818) 787 1470,C10,CLEAR,05/31/2027,8187871470.0,True,CA,False,,,,23.25,BRONZE,1,CA,0,,,,,25,40.0,20.0,0.0
LT GENERATORS,(818) 787-1470,ltgenerators.com,25.0,BRONZE,40.0,20.0,25.0,0.0,1,Generac,1,NO,602073.0,LT GENERATORS,14932 DELANO ST,VAN NUYS,Los Angeles,91411.0,(818) 787 1470,B| C10| C36,CLEAR,09/30/2026,8187871470.0,True,CA,False,,,,43.25,SILVER,1,CA,0,,,,,25,40.0,20.0,80.0
MEDITERRANEAN HEATING & AIR INC,(818) 884-1414,medheatair.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,386605.0,MEDITERRANEAN HEATING & AIR CONDITIONING INC,21450 STRATHERN ST,CANOGA PARK,Los Angeles,91304.0,(818) 884 1414,B| C-2| C10| C20| C36,CLEAR,01/31/2026,8188841414.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
TJ ELECTRIC AND A/C SERVICE,(818) 888-5467,,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,687668.0,T J ELECTRIC AND A/C SERVICE,23500 LAKE MANOR DR,CHATSWORTH,Los Angeles,91311.0,(818) 888 5467,C10| C20,CLEAR,04/30/2026,8188885467.0,True,CA,False,,,,32.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,80.0
MULICK CONSTRUCTION AND DESIGN INC,(818) 889-0440,mulickconstruction.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,372231.0,MULICK CONSTRUCTION AND DESIGN INC,1476 DORSET AVENUE,THOUSAND OAKS,Ventura,91360.0,(818) 889 0440,B| C10,CLEAR,06/30/2027,8188890440.0,True,CA,False,,,,26.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,80.0
TOTALLY WIRED ELECTRIC,(818) 889-1229,totallywiredelectric.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,558076.0,TOTALLY WIRED ELECTRIC,31360 VIA COLINAS SUITE 105,WESTLAKE VILLAGE,Ventura,91362.0,(818) 889 1229,C10,CLEAR,02/28/2027,8188891229.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
CALIBAY CONSTRUCTION INC,(818) 984-6835,calibayconstruction.com,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1083116.0,CALIBAY ELECTRIC AND SECURITY INC,6320 TOPANGA CYN BLVDSTE 1630-751,WOODLAND HILLS,Los Angeles,91367.0,(818) 984 6835,C-7| C10,CLEAR,10/31/2027,8189846835.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
,,,,,,,,,0,,0,False,,,,,,,,,,,830 742-8680,False,,True,"Ferezco Power Systems, Llc - Poteet",32703.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
,,,,,,,,,0,,0,False,,,,,,,,,,,830 890-1879,False,,True,Gemstone Electric Llc - Kerrville,37887.0,Cummins,,BRONZE,1,TX,0,,,,,0,,,
THE KGB DIGITAL SYSTEM SERVICES LLC,(831) 200-3496,thekgbdss.com,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,1039320.0,KGB DIGITAL SYSTEM SERVICES LLC THE,731 SHAWNEE LN,SAN JOSE,Santa Clara,95123.0,(831) 200 3496,C-7| C10,CLEAR,01/31/2027,8312003496.0,True,CA,False,,,,12.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,0.0
FLAUTT ELECTRIC INC,(831) 212-1603,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1097060.0,FLAUTT ELECTRIC INC,P.O. BOX 341,CAPITOLA,Santa Cruz,95010.0,(831) 212 1603,C10,CLEAR,09/30/2026,8312121603.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
TOM MCCLELLAN ELECTRIC,(831) 234-3193,,21.0,BRONZE,0.0,40.0,25.0,0.0,1,Generac,1,NO,793865.0,MCCLELLAN TOM ELECTRIC TME,115 BENEDICT AVENUE,SANTA CRUZ,Santa Cruz,95065.0,(831) 234 3193,C10,CLEAR,04/30/2027,8312343193.0,True,CA,False,,,,12.25,BRONZE,1,CA,0,,,,,25,0.0,40.0,0.0
ALWAYS CURRENT ELECTRIC,(831) 234-8553,,5.0,BRONZE,0.0,0.0,25.0,0.0,1,Generac,1,NO,1024590.0,ALWAYS CURRENT ELECTRIC,14765 WEST PARK AVE,BOULDER CREEK,Santa Cruz,95006.0,(831) 234 8553,C10,CLEAR,03/31/2027,8312348553.0,True,CA,False,,,,6.25,BRONZE,1,CA,0,,,,,25,0.0,0.0,0.0
